anio,trimestre,provincia,region,bandaAnchaFija,dialUp,total_ba_du,accesx100hab,accesx100hog,adsl,cableModem,fibraOptica,wireless,otras_tecno,total_tec,velocidadMediaDesc,de0a9Mbps,de10a20Mbps,de21a49Mbps,de50a99Mbps,de100a199Mbps,de200a499Mbps,de500a10000Mbps,otros
2020,1,Misiones,Norte Grande Argentino,133552,0,133552,10.625,39.03,51458.0,69452.0,1220.0,460.0,10962.0,133552.0,22.148,37223.0,47698.0,11705.0,21426.0,4318.0,445.0,0.0,10885.0
2020,1,Neuquén,Patagonia,121354,373,121727,18.4,61.84,29305.0,65951.0,11031.0,14711.0,729.0,121727.0,27.768,63777.0,9300.0,5407.0,35321.0,7397.0,1012.0,0.0,0.0
2020,1,Río Negro,Patagonia,125699,501,126200,16.95,55.12,47756.0,38479.0,10381.0,11222.0,18362.0,126200.0,19.06,70017.0,10504.0,3237.0,21784.0,3634.0,32.0,0.0,17719.0
2020,1,Salta,Norte Grande Argentino,170379,2,170381,12.01,49.6,60426.0,75593.0,23025.0,4125.0,7212.0,170381.0,21.425,39221.0,81664.0,8625.0,27702.0,6703.0,273.0,66.0,6441.0
2020,1,San Juan,Nuevo Cuyo,63975,256,64231,8.25,32.4,40092.0,6448.0,5508.0,7082.0,5101.0,64231.0,6.037,61512.0,1403.0,40.0,80.0,47.0,0.0,0.0,4779.0
2020,1,San Luis,Nuevo Cuyo,110404,148,110552,21.84,76.3,8301.0,7612.0,5.0,58301.0,36333.0,110552.0,20.989,15583.0,533.0,58260.0,0.0,3.0,0.0,0.0,36075.0
2020,1,Santa Cruz,Patagonia,38625,197,38822,10.7,35.97,12845.0,15766.0,1026.0,6817.0,2368.0,38822.0,6.417,27840.0,9847.0,555.0,82.0,11.0,0.0,0.0,0.0
2020,1,Santa Fe,Centro,770981,137,771118,21.86,69.5,302366.0,383673.0,35123.0,30488.0,19468.0,771118.0,22.424,233161.0,289468.0,48991.0,138336.0,33114.0,1785.0,45.0,17656.0
2020,1,Santiago Del Estero,Norte Grande Argentino,102754,1,102755,10.54,42.47,24695.0,70424.0,200.0,2779.0,4657.0,102755.0,10.001,35850.0,59769.0,147.0,1517.0,1269.0,0.0,1.0,4501.0
2020,1,Tierra Del Fuego - Antártida E Islas Del Atlántico Sur,Patagonia,38505,289,38794,22.55,76.06,12854.0,25632.0,0.0,0.0,308.0,38794.0,7.411,26772.0,3074.0,196.0,518.0,0.0,0.0,0.0,7046.0
2020,1,Tucumán,Norte Grande Argentino,200045,22,200067,11.85,47.84,143184.0,10494.0,44687.0,1355.0,347.0,200067.0,32.246,50020.0,81163.0,1731.0,38948.0,27401.0,1092.0,94.0,0.0
2019,4,Buenos Aires,Provincia de Buenos Aires,3681120,5134,3686254,21.14,64.25,720011.0,2191672.0,669194.0,87111.0,18266.0,3686254.0,30.77,1254279.0,493596.0,453234.0,1246436.0,198352.0,18958.0,723.0,20676.0
2019,4,Ciudad De Buenos Aires,Provincia de Buenos Aires,1356695,1410,1358105,44.2,106.25,196938.0,1093143.0,35534.0,3914.0,28576.0,1358105.0,44.203,177457.0,221033.0,205939.0,596858.0,130543.0,26011.0,264.0,0.0
2019,4,Catamarca,Norte Grande Argentino,38310,1,38311,9.266,36.44,22999.0,3318.0,9506.0,261.0,2227.0,38311.0,24.878,10054.0,16878.0,804.0,4698.0,2532.0,233.0,14.0,3098.0
2019,4,Chaco,Norte Grande Argentino,117900,3,117903,9.84,36.84,48661.0,53602.0,8831.0,5229.0,1580.0,117903.0,23.375,25984.0,49859.0,14017.0,15819.0,4534.0,698.0,4.0,6988.0
2019,4,Chubut,Patagonia,95292,810,96102,15.68,51.16,47045.0,26977.0,1324.0,15267.0,5489.0,96102.0,6.994,72751.0,17376.0,1240.0,613.0,1.0,0.0,0.0,4121.0
2019,4,Córdoba,Centro,806633,55,806688,21.58,70.5,296872.0,410038.0,53335.0,37750.0,8693.0,806688.0,26.162,242527.0,217958.0,114165.0,180893.0,37088.0,3418.0,289.0,10350.0
2019,4,Corrientes,Norte Grande Argentino,113831,3,113834,10.21,38.78,52525.0,51845.0,2002.0,2458.0,5004.0,113834.0,19.255,35436.0,47678.0,10622.0,10999.0,3599.0,505.0,0.0,4995.0
2019,4,Entre Ríos,Centro,239017,13,239030,17.34,58.0,92981.0,99206.0,12875.0,18561.0,15407.0,239030.0,17.008,88423.0,87300.0,19365.0,23695.0,5666.0,403.0,0.0,14178.0
2019,4,Formosa,Norte Grande Argentino,46711,0,46711,7.754,30.47,21567.0,8684.0,1760.0,14531.0,169.0,46711.0,14.526,25926.0,13105.0,1766.0,4502.0,1155.0,14.0,0.0,243.0
2019,4,Jujuy,Norte Grande Argentino,88881,0,88881,11.6,45.38,32949.0,37604.0,873.0,814.0,16641.0,88881.0,12.959,32976.0,36395.0,104.0,2531.0,2734.0,9.0,10.0,14122.0
2019,4,La Pampa,Patagonia,90280,119,90399,25.34,76.94,15457.0,56854.0,4942.0,11341.0,1805.0,90399.0,6.526,77360.0,8844.0,1288.0,1267.0,74.0,0.0,0.0,1566.0
2019,4,La Rioja,Norte Grande Argentino,48999,3,49002,12.55,47.12,13738.0,34984.0,0.0,251.0,29.0,49002.0,8.001,37867.0,9808.0,22.0,80.0,1225.0,0.0,0.0,0.0
2019,4,Mendoza,Nuevo Cuyo,185157,623,185780,9.39,33.66,96678.0,49711.0,24989.0,13672.0,730.0,185780.0,7.785,156878.0,17208.0,2165.0,1984.0,564.0,61.0,19.0,6901.0
2019,4,Misiones,Norte Grande Argentino,135813,0,135813,10.836,39.78,53116.0,69676.0,847.0,441.0,11733.0,135813.0,20.32,39741.0,48139.0,15750.0,16366.0,3921.0,388.0,0.0,11508.0
2019,4,Neuquén,Patagonia,116069,376,116445,17.67,59.34,29826.0,60970.0,10549.0,14246.0,854.0,116445.0,26.02,60669.0,8716.0,12059.0,27256.0,6868.0,877.0,0.0,0.0
2019,4,Río Negro,Patagonia,126636,504,127140,17.14,55.72,49747.0,37933.0,9658.0,11437.0,18365.0,127140.0,17.177,72244.0,11072.0,6979.0,16465.0,3354.0,7.0,0.0,17019.0
2019,4,Salta,Norte Grande Argentino,172443,2,172445,12.195,50.34,63272.0,76062.0,21865.0,3040.0,8206.0,172445.0,19.084,42325.0,83009.0,14170.0,19535.0,6093.0,130.0,63.0,7120.0
2019,4,San Juan,Nuevo Cuyo,64715,259,64974,8.37,32.84,41360.0,6338.0,4931.0,7241.0,5104.0,64974.0,6.04,62158.0,1403.0,40.0,80.0,47.0,0.0,0.0,1246.0
2019,4,San Luis,Nuevo Cuyo,108053,148,108201,21.44,74.94,8569.0,8027.0,6.0,55266.0,36333.0,108201.0,20.69,16162.0,533.0,55216.0,0.0,3.0,0.0,0.0,36287.0
2019,4,Santa Cruz,Patagonia,39170,200,39370,10.92,36.72,13264.0,15899.0,1036.0,6800.0,2371.0,39370.0,5.208,32750.0,6255.0,14.0,0.0,1.0,0.0,0.0,350.0
2019,4,Santa Fe,Centro,769019,150,769169,21.84,69.5,312072.0,382254.0,27464.0,26978.0,20401.0,769169.0,20.547,236773.0,298350.0,71533.0,102940.0,30632.0,1425.0,44.0,27472.0
2019,4,Santiago Del Estero,Norte Grande Argentino,103587,1,103588,10.65,42.9,24682.0,71239.0,200.0,2810.0,4657.0,103588.0,9.792,36804.0,59213.0,117.0,1184.0,1252.0,0.0,1.0,5017.0
2019,4,Tierra Del Fuego - Antártida E Islas Del Atlántico Sur,Patagonia,40101,291,40392,23.62,79.7,13261.0,26821.0,0.0,0.0,310.0,40392.0,7.27,27390.0,3112.0,139.0,1962.0,0.0,0.0,0.0,7789.0
2019,4,Tucumán,Norte Grande Argentino,198621,23,198644,11.805,47.66,146985.0,11012.0,39574.0,725.0,348.0,198644.0,29.87,54606.0,80926.0,6405.0,29515.0,26273.0,831.0,88.0,0.0
2019,3,Buenos Aires,Provincia de Buenos Aires,3950114,10119,3960233,22.77,69.4,1277249.0,2144956.0,425386.0,85572.0,27070.0,3960233.0,25.679,1731680.0,467929.0,484164.0,1067191.0,163214.0,15049.0,162.0,30844.0
2019,3,Ciudad De Buenos Aires,Provincia de Buenos Aires,1437734,3477,1441211,46.9,112.6,300288.0,1080973.0,24900.0,3895.0,31155.0,1441211.0,38.714,270221.0,258890.0,258726.0,515320.0,115035.0,22797.0,222.0,0.0
2019,3,Catamarca,Norte Grande Argentino,32391,9,32400,7.855,30.89,24349.0,5543.0,13.0,244.0,2251.0,32400.0,9.293,16449.0,13695.0,72.0,15.0,0.0,0.0,0.0,2169.0
2019,3,Chaco,Norte Grande Argentino,114438,13,114451,9.58,35.84,50416.0,49156.0,8063.0,5224.0,1592.0,114451.0,19.995,44085.0,31498.0,13596.0,11914.0,3706.0,511.0,0.0,9141.0
2019,3,Chubut,Patagonia,87481,1524,89005,14.58,47.56,37298.0,27090.0,1917.0,15149.0,7551.0,89005.0,6.966,67354.0,16444.0,1240.0,613.0,1.0,0.0,0.0,3353.0
2019,3,Córdoba,Centro,782946,107,783053,21.0,68.56,307780.0,399231.0,30064.0,37277.0,8701.0,783053.0,23.193,252800.0,218395.0,146309.0,122845.0,31676.0,2720.0,243.0,8065.0
2019,3,Corrientes,Norte Grande Argentino,112749,10,112759,10.13,38.5,53344.0,50230.0,1888.0,2458.0,4839.0,112759.0,16.7,53906.0,28908.0,11062.0,8535.0,3064.0,401.0,0.0,6883.0
2019,3,Entre Ríos,Centro,238057,45,238102,17.31,57.9,94947.0,96305.0,12888.0,18530.0,15432.0,238102.0,14.695,120798.0,56548.0,21619.0,16888.0,5060.0,294.0,0.0,16895.0
2019,3,Formosa,Norte Grande Argentino,46066,0,46066,7.664,30.11,21777.0,8359.0,1476.0,14292.0,162.0,46066.0,13.224,26097.0,13164.0,2262.0,3498.0,944.0,1.0,0.0,100.0
2019,3,Jujuy,Norte Grande Argentino,86575,1,86576,11.336,44.3,33110.0,35742.0,274.0,812.0,16638.0,86576.0,11.968,32635.0,36074.0,58.0,1151.0,2518.0,0.0,0.0,14140.0
2019,3,La Pampa,Patagonia,90559,269,90828,25.52,77.44,19469.0,52941.0,4994.0,11462.0,1962.0,90828.0,5.72,79377.0,7531.0,1360.0,867.0,73.0,0.0,0.0,1620.0
2019,3,La Rioja,Norte Grande Argentino,49659,18,49677,12.766,47.94,14390.0,34984.0,11.0,251.0,41.0,49677.0,8.002,38675.0,9673.0,22.0,47.0,1260.0,0.0,0.0,0.0
2019,3,Mendoza,Nuevo Cuyo,223015,1322,224337,11.37,40.75,148640.0,54312.0,6865.0,12975.0,1545.0,224337.0,6.108,210641.0,10521.0,1275.0,221.0,116.0,0.0,0.0,1563.0
2019,3,Misiones,Norte Grande Argentino,133883,0,133883,10.71,39.34,54493.0,65872.0,829.0,419.0,12270.0,133883.0,17.932,55368.0,30768.0,16232.0,12808.0,3447.0,270.0,0.0,14990.0
2019,3,Neuquén,Patagonia,123435,1986,125421,19.1,64.1,43347.0,60484.0,5560.0,13512.0,2518.0,125421.0,23.748,68520.0,10875.0,16931.0,21199.0,6161.0,782.0,308.0,645.0
2019,3,Río Negro,Patagonia,143391,904,144295,19.52,63.44,67478.0,37425.0,9739.0,10806.0,18847.0,144295.0,15.984,88868.0,11975.0,10211.0,12135.0,2957.0,6.0,372.0,17771.0
2019,3,Salta,Norte Grande Argentino,151834,1,151835,10.77,44.47,65799.0,74329.0,733.0,1580.0,9394.0,151835.0,14.746,44113.0,76535.0,11418.0,8796.0,3561.0,0.0,0.0,7412.0
2019,3,San Juan,Nuevo Cuyo,72535,563,73098,9.44,37.06,51670.0,7425.0,1227.0,7241.0,5535.0,73098.0,6.038,70637.0,1383.0,41.0,81.0,47.0,0.0,0.0,909.0
2019,3,San Luis,Nuevo Cuyo,122409,291,122700,24.39,85.25,13037.0,10561.0,350.0,62286.0,36466.0,122700.0,19.744,23905.0,475.0,62244.0,0.0,3.0,0.0,0.0,36073.0
2019,3,Santa Cruz,Patagonia,37642,328,37970,10.6,35.62,10663.0,17056.0,969.0,6544.0,2738.0,37970.0,5.018,32533.0,4866.0,30.0,0.0,1.0,0.0,0.0,540.0
2019,3,Santa Fe,Centro,760706,228,760934,21.66,68.9,319396.0,377171.0,18690.0,24269.0,21408.0,760934.0,18.166,266617.0,285015.0,85430.0,68374.0,26556.0,1035.0,12.0,27895.0
2019,3,Santiago Del Estero,Norte Grande Argentino,133130,2,133132,13.73,55.3,24556.0,71198.0,219.0,2759.0,34400.0,133132.0,9.389,38256.0,57953.0,98.0,664.0,1160.0,0.0,0.0,35001.0
2019,3,Tierra Del Fuego - Antártida E Islas Del Atlántico Sur,Patagonia,48043,544,48587,28.6,96.44,19790.0,26659.0,651.0,0.0,1487.0,48587.0,6.691,35379.0,3222.0,88.0,218.0,2.0,0.0,0.0,9678.0
2019,3,Tucumán,Norte Grande Argentino,164099,32,164131,9.78,39.5,150918.0,12089.0,116.0,684.0,324.0,164131.0,19.324,70904.0,71999.0,843.0,3783.0,16602.0,0.0,0.0,0.0
2019,2,Buenos Aires,Provincia de Buenos Aires,3845594,10104,3855698,22.22,67.9,1284658.0,2079900.0,382971.0,75240.0,32929.0,3855698.0,22.48,1695649.0,643678.0,502811.0,848904.0,131581.0,4645.0,101.0,43438.0
2019,2,Ciudad De Buenos Aires,Provincia de Buenos Aires,1412177,3443,1415620,46.1,110.56,309937.0,1061358.0,36082.0,3962.0,4281.0,1415620.0,30.346,282543.0,363706.0,296194.0,378191.0,93565.0,4148.0,48.0,0.0
2019,2,Catamarca,Norte Grande Argentino,33626,9,33635,8.17,32.12,25682.0,5543.0,13.0,146.0,2251.0,33635.0,8.81,18631.0,12796.0,34.0,10.0,0.0,0.0,0.0,2151.0
2019,2,Chaco,Norte Grande Argentino,108721,13,108734,9.125,34.12,50765.0,47448.0,4203.0,4727.0,1591.0,108734.0,16.01,49976.0,33184.0,16293.0,6049.0,2741.0,169.0,0.0,1492.0
2019,2,Chubut,Patagonia,86038,1518,87556,14.41,47.0,37313.0,26338.0,1917.0,14443.0,7545.0,87556.0,6.054,76820.0,7774.0,74.0,164.0,1.0,0.0,0.0,4500.0
2019,2,Córdoba,Centro,775023,105,775128,20.84,68.06,314768.0,388254.0,23023.0,33847.0,15236.0,775128.0,18.432,262900.0,251743.0,170218.0,48758.0,26364.0,872.0,0.0,8938.0
2019,2,Corrientes,Norte Grande Argentino,111539,10,111549,10.05,38.16,53835.0,47431.0,1701.0,2444.0,6138.0,111549.0,13.833,54342.0,29992.0,12602.0,3897.0,2472.0,76.0,0.0,6080.0
2019,2,Entre Ríos,Centro,235780,44,235824,17.19,57.47,97081.0,91081.0,12764.0,17369.0,17529.0,235824.0,12.193,123210.0,58912.0,24624.0,6247.0,3976.0,38.0,0.0,17206.0
2019,2,Formosa,Norte Grande Argentino,46438,0,46438,7.742,30.42,21916.0,8686.0,1382.0,14292.0,162.0,46438.0,10.837,27973.0,13781.0,2639.0,1672.0,586.0,0.0,0.0,100.0
2019,2,Jujuy,Norte Grande Argentino,86706,1,86707,11.38,44.5,33022.0,30742.0,274.0,812.0,21857.0,86707.0,12.073,27201.0,35140.0,29.0,301.0,2297.0,0.0,0.0,21765.0
2019,2,La Pampa,Patagonia,89937,268,90205,25.39,77.06,19471.0,52101.0,4840.0,10789.0,3004.0,90205.0,5.492,78933.0,6555.0,1446.0,553.0,75.0,0.0,0.0,2661.0
2019,2,La Rioja,Norte Grande Argentino,50283,18,50301,12.97,48.72,15014.0,34984.0,11.0,251.0,41.0,50301.0,7.894,39839.0,9154.0,13.0,22.0,1276.0,0.0,0.0,0.0
2019,2,Mendoza,Nuevo Cuyo,222535,1322,223857,11.375,40.75,148673.0,54027.0,6865.0,12748.0,1544.0,223857.0,6.026,210237.0,10533.0,1268.0,153.0,69.0,0.0,0.0,0.0
2019,2,Misiones,Norte Grande Argentino,132878,0,132878,10.664,39.16,55373.0,64272.0,543.0,421.0,12269.0,132878.0,14.501,57900.0,32935.0,19007.0,5282.0,2700.0,22.0,0.0,12206.0
2019,2,Neuquén,Patagonia,120954,1999,122953,18.78,63.1,43420.0,59021.0,4983.0,12792.0,2737.0,122953.0,17.243,68095.0,19027.0,21219.0,8827.0,5117.0,179.0,0.0,422.0
2019,2,Río Negro,Patagonia,137632,915,138547,18.8,61.1,67841.0,36527.0,4037.0,10485.0,19657.0,138547.0,11.628,88256.0,12340.0,12442.0,4650.0,2222.0,0.0,0.0,18519.0
2019,2,Salta,Norte Grande Argentino,142567,1,142568,10.15,41.9,68827.0,62343.0,725.0,1210.0,9463.0,142568.0,12.549,67578.0,46967.0,14060.0,3947.0,2513.0,0.0,0.0,7585.0
2019,2,San Juan,Nuevo Cuyo,69461,564,70025,9.07,35.6,51680.0,7425.0,1174.0,2870.0,6876.0,70025.0,6.119,63277.0,833.0,7.0,1.0,3.0,0.0,0.0,6119.0
2019,2,San Luis,Nuevo Cuyo,117094,291,117385,23.4,81.8,11130.0,10298.0,347.0,57242.0,38368.0,117385.0,19.876,21690.0,475.0,57238.0,0.0,3.0,0.0,0.0,37977.0
2019,2,Santa Cruz,Patagonia,30225,325,30550,8.586,28.84,10665.0,10257.0,379.0,6514.0,2735.0,30550.0,6.008,25779.0,4199.0,31.0,0.0,1.0,0.0,0.0,0.0
2019,2,Santa Fe,Centro,743258,226,743484,21.2,67.44,325420.0,355140.0,18236.0,21980.0,22708.0,743484.0,15.075,323823.0,239966.0,101235.0,27900.0,20577.0,273.0,11.0,22323.0
2019,2,Santiago Del Estero,Norte Grande Argentino,126752,2,126754,13.1,52.78,24393.0,64783.0,219.0,2759.0,34600.0,126754.0,7.103,77103.0,13139.0,120.0,202.0,991.0,0.0,0.0,34501.0
2019,2,Tierra Del Fuego - Antártida E Islas Del Atlántico Sur,Patagonia,46910,544,47454,28.11,94.8,19790.0,25527.0,651.0,0.0,1486.0,47454.0,6.34,44652.0,3115.0,102.0,24.0,2.0,0.0,0.0,0.0
2019,2,Tucumán,Norte Grande Argentino,166299,32,166331,9.945,40.12,153121.0,12089.0,116.0,684.0,321.0,166331.0,18.529,79112.0,68539.0,628.0,1497.0,16897.0,0.0,0.0,0.0
2019,1,Buenos Aires,Provincia de Buenos Aires,3736563,10104,3746667,21.64,66.25,1304507.0,2020730.0,336362.0,64867.0,20201.0,3746667.0,19.644,1675580.0,768132.0,578700.0,605975.0,97953.0,0.0,0.0,6369.0
2019,1,Ciudad De Buenos Aires,Provincia de Buenos Aires,1396157,3443,1399600,45.6,109.2,328246.0,1030814.0,32281.0,3978.0,4281.0,1399600.0,24.715,291392.0,461015.0,365751.0,212876.0,70549.0,0.0,0.0,0.0
2019,1,Catamarca,Norte Grande Argentino,33613,9,33622,8.19,32.2,26912.0,4443.0,16.0,0.0,2251.0,33622.0,7.964,20724.0,11828.0,29.0,7.0,0.0,0.0,0.0,2151.0
2019,1,Chaco,Norte Grande Argentino,103664,13,103677,8.73,32.62,53409.0,43555.0,1951.0,3628.0,1134.0,103677.0,13.444,52624.0,34562.0,13338.0,3697.0,1726.0,0.0,0.0,1035.0
2019,1,Chubut,Patagonia,78260,1518,79778,13.18,43.0,37302.0,23065.0,1923.0,14443.0,3045.0,79778.0,5.892,75392.0,7047.0,74.0,164.0,1.0,0.0,0.0,0.0
2019,1,Córdoba,Centro,744010,105,744115,20.06,65.5,323272.0,363959.0,19902.0,24615.0,12367.0,744115.0,15.735,269437.0,291494.0,127976.0,32275.0,18430.0,0.0,0.0,6806.0
2019,1,Corrientes,Norte Grande Argentino,102477,10,102487,9.25,35.12,55842.0,43444.0,1615.0,1528.0,58.0,102487.0,12.05,55641.0,31301.0,10362.0,2894.0,1461.0,0.0,0.0,0.0
2019,1,Entre Ríos,Centro,232403,44,232447,16.98,56.78,100999.0,90253.0,12723.0,16231.0,12241.0,232447.0,10.659,132827.0,62446.0,18549.0,4546.0,2670.0,0.0,0.0,12142.0
2019,1,Formosa,Norte Grande Argentino,45211,0,45211,7.555,29.67,22570.0,7878.0,940.0,13761.0,62.0,45211.0,9.825,27220.0,14326.0,2099.0,1446.0,208.0,0.0,0.0,0.0
2019,1,Jujuy,Norte Grande Argentino,90146,1,90147,11.87,46.4,33248.0,12484.0,153.0,640.0,43622.0,90147.0,8.56,33572.0,11831.0,32.0,12.0,1127.0,0.0,0.0,37162.0
2019,1,La Pampa,Patagonia,88892,268,89160,25.16,76.4,18832.0,57373.0,2891.0,9023.0,1041.0,89160.0,5.058,79103.0,5525.0,1358.0,333.0,68.0,0.0,0.0,698.0
2019,1,La Rioja,Norte Grande Argentino,51638,18,51656,13.36,50.2,16367.0,34984.0,12.0,252.0,41.0,51656.0,7.093,41463.0,9304.0,17.0,5.0,864.0,0.0,0.0,0.0
2019,1,Mendoza,Nuevo Cuyo,204976,1322,206298,10.51,37.66,148524.0,40205.0,5662.0,10363.0,1544.0,206298.0,5.743,209609.0,6119.0,123.0,112.0,16.0,0.0,0.0,0.0
2019,1,Misiones,Norte Grande Argentino,122720,0,122720,9.875,36.25,54898.0,59214.0,465.0,426.0,7717.0,122720.0,12.513,61117.0,35143.0,16677.0,3510.0,1532.0,0.0,0.0,7654.0
2019,1,Neuquén,Patagonia,112321,2056,114377,17.53,58.88,40747.0,55634.0,3114.0,12510.0,2372.0,114377.0,15.885,56841.0,23135.0,17144.0,7384.0,3633.0,0.0,0.0,6105.0
2019,1,Río Negro,Patagonia,120173,915,121088,16.48,53.56,68377.0,34124.0,3994.0,9736.0,4857.0,121088.0,10.488,86902.0,15562.0,9602.0,3532.0,1509.0,0.0,0.0,3719.0
2019,1,Salta,Norte Grande Argentino,136019,1,136020,9.71,40.1,74426.0,57933.0,647.0,1135.0,1879.0,136020.0,10.377,70442.0,52466.0,10862.0,1285.0,956.0,0.0,0.0,1.0
2019,1,San Juan,Nuevo Cuyo,61881,564,62445,8.11,31.83,51660.0,5838.0,808.0,2932.0,1207.0,62445.0,5.839,62859.0,558.0,3.0,1.0,1.0,0.0,0.0,560.0
2019,1,San Luis,Nuevo Cuyo,96044,291,96335,19.27,67.3,11108.0,7784.0,378.0,53097.0,23968.0,96335.0,8.709,21685.0,53431.0,8.0,0.0,0.0,0.0,0.0,23577.0
2019,1,Santa Cruz,Patagonia,24580,325,24905,7.043,23.67,10659.0,4615.0,382.0,6514.0,2735.0,24905.0,5.78,22284.0,3292.0,29.0,0.0,1.0,0.0,0.0,0.0
2019,1,Santa Fe,Centro,736851,227,737078,21.06,67.0,340038.0,340344.0,15621.0,23215.0,17860.0,737078.0,12.987,348785.0,253867.0,75679.0,21348.0,14050.0,0.0,0.0,18591.0
2019,1,Santiago Del Estero,Norte Grande Argentino,89851,2,89853,9.31,37.53,25337.0,61547.0,23.0,2847.0,99.0,89853.0,6.415,78199.0,12757.0,85.0,36.0,458.0,0.0,0.0,0.0
2019,1,Tierra Del Fuego - Antártida E Islas Del Atlántico Sur,Patagonia,45903,544,46447,27.69,93.4,19789.0,23549.0,1623.0,0.0,1486.0,46447.0,6.341,40946.0,2306.0,85.0,24.0,0.0,0.0,0.0,0.0
2019,1,Tucumán,Norte Grande Argentino,171970,32,172002,10.31,41.62,159215.0,11670.0,118.0,678.0,321.0,172002.0,16.573,87493.0,69038.0,847.0,378.0,14461.0,0.0,0.0,0.0
2018,4,Buenos Aires,Provincia de Buenos Aires,3626502,10104,3636606,21.06,64.6,1305576.0,1949637.0,296102.0,65477.0,19814.0,3636606.0,16.934,1641593.0,761409.0,950900.0,185952.0,77627.0,0.0,0.0,19125.0
2018,4,Ciudad De Buenos Aires,Provincia de Buenos Aires,1385577,3443,1389020,45.25,108.25,328253.0,1019490.0,33042.0,3978.0,4257.0,1389020.0,22.935,290853.0,473695.0,437699.0,121569.0,65204.0,0.0,0.0,0.0
2018,4,Catamarca,Norte Grande Argentino,33574,9,33583,8.195,32.22,26912.0,4443.0,16.0,0.0,2212.0,33583.0,8.044,19864.0,11680.0,29.0,7.0,0.0,0.0,0.0,2003.0
2018,4,Chaco,Norte Grande Argentino,103257,13,103270,8.71,32.6,53409.0,43555.0,1940.0,3236.0,1130.0,103270.0,13.492,49946.0,34563.0,13338.0,3697.0,1726.0,0.0,0.0,0.0
2018,4,Chubut,Patagonia,77204,1518,78722,13.06,42.62,37215.0,23065.0,952.0,14443.0,3047.0,78722.0,6.085,70243.0,6547.0,623.0,164.0,1.0,0.0,0.0,1144.0
2018,4,Córdoba,Centro,737234,105,737339,19.92,65.06,328854.0,355716.0,17675.0,21851.0,13243.0,737339.0,15.814,257733.0,293841.0,128065.0,30359.0,18438.0,0.0,0.0,8903.0
2018,4,Corrientes,Norte Grande Argentino,100591,10,100601,9.1,34.56,55842.0,42418.0,796.0,1515.0,30.0,100601.0,12.139,54583.0,31301.0,10362.0,2894.0,1461.0,0.0,0.0,0.0
2018,4,Entre Ríos,Centro,222003,44,222047,16.25,54.38,101168.0,86198.0,4853.0,15472.0,14356.0,222047.0,11.023,120076.0,62520.0,18545.0,4545.0,2668.0,0.0,0.0,13693.0
2018,4,Formosa,Norte Grande Argentino,45204,0,45204,7.57,29.73,22619.0,7880.0,887.0,13761.0,57.0,45204.0,9.817,27148.0,14310.0,2092.0,1446.0,208.0,0.0,0.0,0.0
2018,4,Jujuy,Norte Grande Argentino,90132,1,90133,11.9,46.53,33248.0,12484.0,153.0,640.0,43608.0,90133.0,8.563,33558.0,11831.0,32.0,12.0,1127.0,0.0,0.0,43573.0
2018,4,La Pampa,Patagonia,85368,268,85636,24.22,73.5,18832.0,55337.0,2685.0,7772.0,1010.0,85636.0,4.319,81876.0,1239.0,1332.0,198.0,68.0,0.0,0.0,923.0
2018,4,La Rioja,Norte Grande Argentino,51633,18,51651,13.41,50.34,16367.0,34984.0,12.0,252.0,36.0,51651.0,7.093,41458.0,9304.0,17.0,5.0,864.0,0.0,0.0,3.0
2018,4,Mendoza,Nuevo Cuyo,204982,1322,206304,10.54,37.75,148524.0,40205.0,5665.0,10363.0,1547.0,206304.0,5.747,201051.0,5102.0,31.0,113.0,7.0,0.0,0.0,0.0
2018,4,Misiones,Norte Grande Argentino,116273,0,116273,9.38,34.44,55500.0,53673.0,465.0,426.0,6209.0,116273.0,12.495,59153.0,35387.0,16691.0,3510.0,1532.0,0.0,0.0,0.0
2018,4,Neuquén,Patagonia,112309,2056,114365,17.58,59.06,40747.0,55634.0,3115.0,12425.0,2444.0,114365.0,15.891,56783.0,23135.0,17144.0,7384.0,3632.0,0.0,0.0,6287.0
2018,4,Río Negro,Patagonia,115922,915,116837,15.95,51.88,68377.0,34292.0,1299.0,8037.0,4832.0,116837.0,10.487,85111.0,13993.0,9598.0,3532.0,1509.0,0.0,0.0,3094.0
2018,4,Salta,Norte Grande Argentino,134577,1,134578,9.64,39.8,74295.0,57539.0,638.0,253.0,1853.0,134578.0,10.457,69117.0,52358.0,10862.0,1285.0,956.0,0.0,0.0,0.0
2018,4,San Juan,Nuevo Cuyo,61834,564,62398,8.125,31.89,51660.0,5838.0,806.0,2883.0,1211.0,62398.0,5.715,61476.0,314.0,1.0,1.0,0.0,0.0,0.0,606.0
2018,4,San Luis,Nuevo Cuyo,96040,291,96331,19.33,67.56,11108.0,7784.0,378.0,53097.0,23964.0,96331.0,8.819,19426.0,53206.0,64.0,0.0,0.0,0.0,0.0,23635.0
2018,4,Santa Cruz,Patagonia,24443,325,24768,7.05,23.69,10659.0,4615.0,382.0,6378.0,2734.0,24768.0,5.12,23372.0,860.0,4.0,0.0,1.0,0.0,0.0,531.0
2018,4,Santa Fe,Centro,720161,229,720390,20.62,65.56,335519.0,322782.0,14387.0,18705.0,28997.0,720390.0,13.179,330052.0,251029.0,75537.0,21263.0,14059.0,0.0,0.0,28450.0
